,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
218,50,housemaid,married,basic.4y,,no,no,telephone,may,mon,287,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
219,40,services,married,high.school,no,no,no,telephone,may,mon,322,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
220,35,admin.,married,high.school,no,yes,no,telephone,may,mon,216,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
221,43,technician,married,,,no,no,telephone,may,mon,366,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
222,36,services,single,basic.6y,,yes,no,telephone,may,mon,210,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
223,46,technician,married,basic.4y,,yes,no,telephone,may,mon,288,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
224,40,technician,married,basic.9y,no,no,no,telephone,may,mon,168,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
225,58,retired,married,university.degree,no,no,no,telephone,may,mon,132,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
226,42,technician,married,university.degree,no,no,no,telephone,may,mon,64,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
227,35,admin.,single,university.degree,no,no,no,telephone,may,mon,209,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
228,43,retired,married,basic.4y,,no,no,telephone,may,mon,410,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
229,45,blue-collar,married,basic.4y,no,yes,yes,telephone,may,mon,177,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
230,39,admin.,married,professional.course,no,yes,no,telephone,may,mon,580,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
231,50,services,divorced,professional.course,no,yes,no,telephone,may,mon,165,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
232,32,management,divorced,basic.4y,,yes,no,telephone,may,mon,127,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
233,39,admin.,married,high.school,,no,no,telephone,may,mon,357,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
234,52,self-employed,married,university.degree,,no,no,telephone,may,mon,175,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
235,44,admin.,married,professional.course,no,yes,no,telephone,may,mon,300,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
236,56,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,136,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
237,48,admin.,married,high.school,no,no,no,telephone,may,mon,125,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
238,33,services,married,high.school,,no,yes,telephone,may,mon,189,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
239,43,management,married,university.degree,,no,yes,telephone,may,mon,213,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
240,57,retired,married,high.school,no,no,no,telephone,may,mon,238,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
241,36,technician,single,professional.course,no,no,no,telephone,may,mon,124,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
242,34,management,married,university.degree,no,yes,no,telephone,may,mon,18,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
243,34,services,single,basic.9y,no,no,no,telephone,may,mon,730,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
244,30,technician,married,university.degree,,no,no,telephone,may,mon,40,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
245,33,services,divorced,,no,no,no,telephone,may,mon,181,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
246,32,technician,single,professional.course,no,no,no,telephone,may,mon,79,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
247,36,technician,single,high.school,no,yes,no,telephone,may,mon,142,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
248,36,blue-collar,single,high.school,no,no,yes,telephone,may,mon,389,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
249,33,services,single,high.school,no,no,no,telephone,may,mon,702,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
250,40,technician,divorced,professional.course,no,no,no,telephone,may,mon,151,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
251,41,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,211,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
252,51,services,married,basic.6y,no,yes,no,telephone,may,mon,117,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
253,36,technician,married,professional.course,no,yes,no,telephone,may,mon,232,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
254,28,services,married,,no,no,no,telephone,may,mon,408,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
255,53,services,married,high.school,no,yes,yes,telephone,may,mon,370,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
256,58,blue-collar,married,basic.9y,,yes,no,telephone,may,mon,179,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
257,45,management,married,basic.9y,no,no,yes,telephone,may,mon,46,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
258,43,technician,married,,no,yes,no,telephone,may,mon,200,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
259,33,admin.,married,high.school,no,no,yes,telephone,may,mon,50,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
260,33,admin.,married,high.school,no,no,yes,telephone,may,mon,181,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
261,27,blue-collar,single,basic.6y,no,,,telephone,may,mon,119,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
262,42,technician,married,high.school,no,no,no,telephone,may,mon,361,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
263,43,admin.,divorced,basic.9y,no,no,no,telephone,may,mon,73,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
264,42,admin.,married,university.degree,no,no,no,telephone,may,mon,67,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
265,27,blue-collar,single,basic.6y,no,no,no,telephone,may,mon,350,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
266,34,self-employed,single,university.degree,no,yes,no,telephone,may,mon,150,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
267,31,student,single,university.degree,,no,no,telephone,may,mon,332,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
268,54,management,divorced,university.degree,no,no,no,telephone,may,mon,611,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
269,40,self-employed,married,basic.4y,,no,no,telephone,may,mon,58,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
270,52,unemployed,married,high.school,,yes,no,telephone,may,mon,151,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
271,47,management,divorced,university.degree,no,no,no,telephone,may,mon,89,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
272,49,housemaid,married,basic.9y,,no,no,telephone,may,mon,152,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
273,32,admin.,single,high.school,no,no,no,telephone,may,mon,611,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
274,49,housemaid,single,high.school,,yes,yes,telephone,may,mon,110,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
275,50,blue-collar,married,basic.9y,,no,no,telephone,may,mon,463,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
276,34,services,married,high.school,no,no,no,telephone,may,mon,962,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
277,55,blue-collar,married,basic.4y,,no,no,telephone,may,mon,102,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
278,47,technician,single,basic.9y,no,no,no,telephone,may,mon,10,4,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
279,51,retired,married,professional.course,no,no,no,telephone,may,mon,118,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
280,47,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,92,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
281,56,technician,married,basic.4y,no,yes,no,telephone,may,mon,143,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
282,53,admin.,married,basic.9y,no,no,no,telephone,may,mon,189,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
283,36,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,75,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
284,42,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,mon,189,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
285,44,blue-collar,divorced,basic.6y,no,no,no,telephone,may,mon,55,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
286,39,housemaid,married,basic.9y,no,yes,no,telephone,may,mon,935,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,yes
287,37,admin.,single,high.school,no,yes,yes,telephone,may,mon,56,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
288,60,blue-collar,married,,,yes,no,telephone,may,mon,5,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
289,36,services,married,high.school,no,no,no,telephone,may,mon,225,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
290,42,management,divorced,university.degree,no,yes,no,telephone,may,mon,125,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
291,31,admin.,married,high.school,no,yes,yes,telephone,may,mon,286,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
292,53,technician,divorced,professional.course,,no,yes,telephone,may,mon,206,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
293,45,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,164,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
294,37,technician,single,professional.course,no,yes,no,telephone,may,mon,98,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
295,47,self-employed,married,professional.course,no,no,no,telephone,may,mon,446,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
296,49,blue-collar,divorced,high.school,no,no,yes,telephone,may,mon,742,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
297,36,admin.,married,university.degree,no,yes,no,telephone,may,mon,120,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
298,35,services,divorced,high.school,no,no,no,telephone,may,mon,122,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
299,38,,married,,,no,no,telephone,may,mon,362,4,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
300,38,services,single,high.school,,no,no,telephone,may,mon,357,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
301,50,blue-collar,divorced,high.school,,no,yes,telephone,may,mon,200,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
302,59,retired,married,professional.course,,no,no,telephone,may,mon,107,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
303,43,,married,,no,yes,no,telephone,may,mon,267,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
304,42,admin.,married,high.school,no,yes,no,telephone,may,mon,248,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
305,40,admin.,married,basic.6y,,yes,no,telephone,may,mon,215,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
306,46,blue-collar,married,,,no,no,telephone,may,mon,209,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
307,57,housemaid,divorced,basic.4y,no,yes,yes,telephone,may,mon,205,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
308,42,admin.,married,university.degree,no,yes,no,telephone,may,mon,261,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
309,41,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,83,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
310,54,management,divorced,university.degree,no,yes,no,telephone,may,mon,106,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
311,27,admin.,single,university.degree,no,no,no,telephone,may,mon,106,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
312,36,admin.,married,high.school,no,no,no,telephone,may,mon,108,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
313,58,blue-collar,married,professional.course,,yes,no,telephone,may,mon,214,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
314,40,management,married,university.degree,,yes,no,telephone,may,mon,358,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
315,34,admin.,single,basic.9y,,no,no,telephone,may,mon,453,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
316,33,admin.,divorced,high.school,no,no,no,telephone,may,mon,364,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
317,56,retired,married,basic.6y,no,no,no,telephone,may,mon,136,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
318,42,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,173,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
319,43,services,married,high.school,no,yes,no,telephone,may,mon,241,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
320,54,management,single,basic.9y,no,yes,no,telephone,may,mon,224,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
321,53,admin.,single,basic.6y,no,yes,yes,telephone,may,mon,148,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
322,42,technician,single,,no,no,no,telephone,may,mon,230,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
323,40,services,married,basic.6y,,no,no,telephone,may,mon,199,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
324,54,technician,married,professional.course,no,yes,yes,telephone,may,mon,196,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
325,40,housemaid,single,professional.course,no,no,no,telephone,may,mon,111,4,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
326,26,admin.,single,university.degree,no,yes,no,telephone,may,mon,231,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
327,33,admin.,married,high.school,no,no,no,telephone,may,mon,316,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
328,35,blue-collar,married,basic.9y,,no,no,telephone,may,mon,240,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
329,36,admin.,married,high.school,no,no,no,telephone,may,mon,669,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
330,29,services,single,high.school,no,yes,no,telephone,may,mon,425,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
331,36,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,121,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
332,35,management,married,high.school,no,yes,no,telephone,may,mon,174,5,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
333,50,self-employed,single,university.degree,no,no,yes,telephone,may,mon,88,5,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
334,46,services,married,high.school,,yes,no,telephone,may,mon,313,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
335,49,entrepreneur,married,high.school,no,yes,no,telephone,may,mon,135,4,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
336,42,technician,single,professional.course,,yes,no,telephone,may,mon,152,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
337,36,blue-collar,single,high.school,no,yes,yes,telephone,may,mon,402,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
338,55,blue-collar,married,basic.9y,,yes,no,telephone,may,mon,221,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
339,41,management,married,university.degree,,no,no,telephone,may,mon,213,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
340,57,management,married,professional.course,,yes,no,telephone,may,mon,144,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
341,32,services,single,high.school,no,yes,no,telephone,may,mon,158,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
342,49,admin.,married,basic.9y,no,no,no,telephone,may,mon,220,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
343,57,,married,,,yes,no,telephone,may,mon,325,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
344,58,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,mon,254,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
345,52,technician,married,high.school,no,yes,no,telephone,may,mon,503,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
346,50,services,divorced,professional.course,no,no,no,telephone,may,mon,680,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
347,41,blue-collar,single,basic.9y,,yes,no,telephone,may,mon,421,4,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
348,33,entrepreneur,married,university.degree,no,yes,no,telephone,may,mon,130,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
349,57,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,164,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
350,48,blue-collar,married,basic.6y,,no,no,telephone,may,mon,174,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
351,55,technician,married,professional.course,no,no,no,telephone,may,mon,113,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
352,38,management,married,university.degree,no,no,no,telephone,may,mon,195,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
353,38,services,married,high.school,no,yes,no,telephone,may,mon,347,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
354,53,admin.,married,university.degree,no,yes,no,telephone,may,mon,208,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
355,43,unemployed,single,university.degree,no,no,no,telephone,may,mon,404,4,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
356,36,blue-collar,single,high.school,no,no,no,telephone,may,mon,396,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
357,32,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,98,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
358,33,services,married,basic.4y,no,no,no,telephone,may,mon,229,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
359,58,entrepreneur,married,basic.4y,no,yes,no,telephone,may,mon,350,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
360,40,unemployed,divorced,high.school,,no,no,telephone,may,tue,88,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
361,57,management,married,university.degree,no,yes,no,telephone,may,tue,379,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
362,45,technician,married,high.school,no,yes,no,telephone,may,tue,168,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
363,42,blue-collar,married,basic.4y,,yes,no,telephone,may,tue,190,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
364,46,admin.,married,university.degree,no,yes,no,telephone,may,tue,158,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
365,36,technician,married,university.degree,no,no,no,telephone,may,tue,210,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
366,41,self-employed,married,high.school,no,yes,no,telephone,may,tue,102,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
367,57,admin.,divorced,basic.9y,no,no,no,telephone,may,tue,306,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
368,49,blue-collar,married,basic.9y,,yes,no,telephone,may,tue,64,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
369,56,management,divorced,high.school,no,no,no,telephone,may,tue,218,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
370,37,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,77,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
371,37,blue-collar,married,basic.9y,no,no,yes,telephone,may,tue,54,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
372,46,admin.,single,high.school,no,yes,no,telephone,may,tue,344,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
373,22,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,195,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
374,43,services,married,high.school,no,no,no,telephone,may,tue,202,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
375,49,blue-collar,married,,no,no,no,telephone,may,tue,286,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
376,41,technician,married,basic.6y,no,yes,no,telephone,may,tue,278,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
377,38,admin.,single,university.degree,no,no,no,telephone,may,tue,189,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
378,33,admin.,married,basic.9y,no,no,no,telephone,may,tue,83,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
379,49,admin.,married,university.degree,no,yes,yes,telephone,may,tue,18,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
380,30,blue-collar,single,,no,no,no,telephone,may,tue,184,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
381,33,admin.,married,basic.9y,no,yes,no,telephone,may,tue,235,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
382,34,management,single,university.degree,no,no,no,telephone,may,tue,290,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
383,30,student,single,,,no,no,telephone,may,tue,133,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
384,59,management,married,basic.4y,,yes,yes,telephone,may,tue,318,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
385,59,management,married,basic.4y,,,,telephone,may,tue,437,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
386,41,self-employed,married,university.degree,no,no,no,telephone,may,tue,402,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
387,48,housemaid,married,basic.6y,,yes,yes,telephone,may,tue,501,4,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
388,28,,single,,,yes,yes,telephone,may,tue,1201,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,yes
389,44,services,married,high.school,no,yes,no,telephone,may,tue,1030,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,yes
390,59,retired,,university.degree,,no,no,telephone,may,tue,253,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
391,50,management,married,high.school,,no,no,telephone,may,tue,149,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
392,35,admin.,married,university.degree,no,no,no,telephone,may,tue,144,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
393,42,admin.,married,high.school,no,no,no,telephone,may,tue,69,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
394,45,admin.,married,basic.9y,no,no,no,telephone,may,tue,243,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
395,36,technician,married,professional.course,no,no,no,telephone,may,tue,769,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
396,56,services,married,high.school,,no,no,telephone,may,tue,135,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
397,29,blue-collar,divorced,basic.4y,no,no,no,telephone,may,tue,231,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
398,41,self-employed,married,university.degree,no,yes,yes,telephone,may,tue,442,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
399,42,blue-collar,married,basic.9y,,no,no,telephone,may,tue,199,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
400,52,services,single,high.school,no,no,no,telephone,may,tue,455,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
401,48,services,married,high.school,,,,telephone,may,tue,152,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
402,31,blue-collar,married,high.school,,yes,no,telephone,may,tue,124,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
403,43,unemployed,married,university.degree,,yes,no,telephone,may,tue,424,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
404,36,blue-collar,married,basic.4y,,no,no,telephone,may,tue,43,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
405,42,entrepreneur,married,university.degree,no,yes,no,telephone,may,tue,154,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
406,52,services,divorced,basic.6y,no,no,no,telephone,may,tue,393,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
407,39,admin.,married,high.school,no,yes,no,telephone,may,tue,203,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
408,36,services,married,high.school,no,no,yes,telephone,may,tue,140,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
409,42,blue-collar,married,basic.9y,,yes,no,telephone,may,tue,326,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
410,41,admin.,married,high.school,no,no,no,telephone,may,tue,483,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
411,55,technician,married,basic.4y,no,no,yes,telephone,may,tue,259,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
